"diagsum_position"	"reference_align_site"	"nodeid=0"	"nodeid=196"	"nodeid=396"	"nodeid=594"	"nodeid=793"	"nodeid=991"	"nodeid=1192"	"nodeid=1393"	"nodeid=1594"	"nodeid=1792"	"nodeid=1995"	"nodeid=2195"	"nodeid=2394"	"nodeid=2595"	"nodeid=2791"	"nodeid=2996"	"nodeid=3191"	"nodeid=3386"	"nodeid=3590"	"nodeid=3790"	"nodeid=3994"	"nodeid=4189"	"nodeid=4394"	"nodeid=4595"	"nodeid=4797"
"1461"	"1323"	"0.9825918630141796"	"1.0473870743531937"	"1.0421977451625541"	"1.0653889981634017"	"1.0625359016946425"	"1.01406004332274"	"1.0460683176196282"	"1.0010678710722272"	"1.0069478960174818"	"1.0601106435520806"	"0.9949990739348566"	"0.9916226097825078"	"0.9854005670082"	"1.0007367610880382"	"0.9865646611252643"	"0.9855022822168852"	"1.0034841228739475"	"1.0712016137625422"	"1.0075342681144024"	"1.0464180220383006"	"1.0375486588720484"	"1.0063285466936653"	"1.0009847173160074"	"1.0053498029895966"	"1.000945366173034"
"1462"	"1324"	"0.9617447546755756"	"1.0076496185205888"	"1.0045291461048305"	"0.959497835198781"	"0.9678764732586368"	"0.9646238478393826"	"1.001331485939058"	"0.9775913522640737"	"0.991395670002421"	"0.9746016500137159"	"0.9812099224827028"	"0.9495437794460011"	"0.9743678921063988"	"0.9543585983166456"	"0.9744431130123873"	"0.9699275077512488"	"0.9924973722974236"	"1.0255171227447566"	"0.9846701471850523"	"1.01520438050722"	"1.0068524943189856"	"0.9707609030049144"	"0.9766940364779497"	"0.972259069334855"	"0.9633540734964674"
"1463"	"1325"	"0.9767118157369398"	"0.9470675881265875"	"0.9723693624856782"	"0.9739275796653597"	"0.989346946851439"	"0.9873156478907696"	"0.9701675425909064"	"0.945009824479316"	"0.9545124379837749"	"0.9548828456189019"	"0.9893888055590159"	"0.9445726045094749"	"0.9801729267505991"	"0.9583426622243464"	"0.9593643616636398"	"0.9578666578080778"	"0.9474083684090565"	"0.9544029531893553"	"0.9840429799586623"	"0.9557117645226134"	"0.9696420730140973"	"0.9420092707757267"	"0.9466476248849118"	"0.9574729690608843"	"0.9553193987084134"
"1464"	"1326"	"1.017975565949105"	"1.0101262361590695"	"1.0247212928037355"	"0.999926824908536"	"1.008778722418303"	"0.9959762480155495"	"0.9910380907959138"	"1.019155349056958"	"0.9958521384940775"	"0.990548254575903"	"1.0032952187657038"	"0.9791627568685447"	"1.006899091376737"	"1.016226189676629"	"1.0071753157843382"	"1.0102993671934677"	"0.9933995817395341"	"1.0229573439221384"	"0.9864424455277985"	"1.0205076842071226"	"0.9963101006635365"	"0.999097104973718"	"0.9965571801017967"	"1.0221075250471088"	"1.009808383868747"
"1465"	"1327"	"0.9968867875136821"	"0.994633994520181"	"0.9858529063729886"	"0.9748719531367267"	"0.9824500552094381"	"1.042275805210618"	"0.9641660518084361"	"1.0008547024788537"	"1.012434432567504"	"1.0094176683844747"	"1.0206327638973047"	"1.0080743982802076"	"1.039789601867676"	"0.999680224955938"	"0.9812667422821679"	"0.9830459342599109"	"0.990706631936861"	"0.9901371291920779"	"1.0005950610232268"	"0.9592723992198242"	"0.9769725794537799"	"1.0167164422180974"	"1.00773639009857"	"0.9901152988654378"	"0.9823354651423668"
"1466"	"1328"	"1.0130554656667092"	"0.995305441333435"	"1.004199311242814"	"1.0161836895661196"	"0.9801158278689284"	"1.026008752345688"	"0.9430733432591085"	"1.0057876472058513"	"1.0168706638443694"	"0.9936234504824073"	"1.0103215633131812"	"0.9923441146604063"	"1.0040520481364619"	"1.0382453940494012"	"1.0250737025665269"	"1.0273787116479178"	"1.0311699955087996"	"0.9702489665165827"	"1.0312281981067484"	"1.008050941240344"	"1.0055163756849261"	"1.0239326680932808"	"1.0313805853175908"	"0.9962292800738966"	"1.0406659062252916"
"1467"	"1329"	"1.0060400565799636"	"1.001770028639962"	"1.0186011657090182"	"0.9519676183074668"	"0.9569776980221995"	"0.961711836385178"	"0.9457533944314521"	"1.0124068704747073"	"0.983851612711965"	"0.9986138398615118"	"0.9640271350004904"	"0.9791721158292704"	"0.9723616578912354"	"0.987325554714954"	"0.9774289822694592"	"0.9749455555545092"	"0.9772708717570902"	"0.9835944454939767"	"0.9741492877538146"	"0.9836629941689163"	"0.9678657021642219"	"0.9844639705740372"	"0.9914080629717306"	"0.9838830114758622"	"0.9946152153120232"
"1468"	"1330"	"0.9701009111673271"	"0.9893413779275172"	"0.9837664868270588"	"1.0020997484275271"	"0.9879271576690104"	"0.9667222827135188"	"1.0234257589844553"	"0.9357428774263244"	"0.9604462539255032"	"0.9954344767407005"	"0.964393347173842"	"0.9755261545066977"	"0.9695596809976079"	"0.9888473424790396"	"0.9676079114193006"	"0.9656327699942787"	"0.9648959434043919"	"0.9663620557115683"	"0.9696543499875269"	"0.9831194867897601"	"0.9669157801583608"	"0.9736310249875737"	"0.970457398556692"	"0.989316136506636"	"0.9910582576332823"
"1469"	"1331"	"0.9963798102197211"	"0.9330999400783405"	"0.9315209206661479"	"0.9477948194997223"	"0.9542560694471254"	"0.9595231122466691"	"0.976490893689024"	"0.9878828579605532"	"0.9818366804112214"	"0.9581180551249966"	"0.9853481347751882"	"1.0041750541285275"	"1.0069795091837954"	"0.9827102473045095"	"0.9968959859405933"	"0.997373015138253"	"0.9901426751398762"	"0.9420452297307305"	"1.0122177007233764"	"0.9703953926675031"	"0.9707597116360747"	"0.9838938201196274"	"0.9735906922219592"	"0.9757846878866411"	"0.9788623771573316"
"1470"	"1332"	"0.9648412215261468"	"0.9997046100132289"	"1.0049332858451232"	"0.961250703225466"	"0.9745599713996264"	"0.9999405609453614"	"0.9513048750184523"	"0.9801578954717146"	"0.960973896612748"	"0.9865109267559672"	"0.9880648449958813"	"0.9747211524710251"	"0.967252962764592"	"0.967276095699785"	"0.9854233015382097"	"0.9806433744543958"	"0.9872937629604724"	"0.9997502712574026"	"0.9752164128137298"	"1.0275571434508477"	"1.0333768030139148"	"0.9853316685689809"	"0.9816391207992397"	"0.9804993898819014"	"0.9631959796669918"
"1471"	"1333"	"1.0390521370797758"	"1.018105098987129"	"1.0123957080881627"	"1.0500616765241608"	"0.996415476694958"	"1.0369527695372331"	"1.016264361801645"	"1.0085906736618344"	"1.033345318752092"	"1.0299579451662546"	"1.0568690786048607"	"1.0291508930402669"	"1.0014132433202865"	"1.0227982540173826"	"1.042052301053822"	"1.0401002387162632"	"1.0291179987347283"	"1.0364771402331994"	"1.0403063053579322"	"1.0338360001041997"	"1.0405208269540576"	"1.0327581321898902"	"1.0336375409208676"	"1.0150094514424486"	"1.0245613909664448"
"1472"	"1334"	"1.015704674684196"	"0.9780404949169604"	"0.9564799701364995"	"1.0005039206856476"	"0.9766857443552736"	"0.9999707052860393"	"1.0023077428952873"	"1.0188567258497951"	"1.0109919034867147"	"1.0098234260006527"	"1.0208892050477931"	"1.0175500839877605"	"0.9838055721999178"	"1.0037232450401754"	"1.0051560277754852"	"1.0025706243453514"	"0.9991472667979987"	"0.9735656710274276"	"0.9898252299199165"	"0.9878106329096177"	"0.9785563935861901"	"0.9915520928621844"	"1.0035208267302551"	"0.9864033791410224"	"1.0008775476112233"
"1473"	"1335"	"0.9765368817125907"	"0.959513072606814"	"0.9464504857611624"	"0.9952275766621037"	"0.9866950092421523"	"0.9578435792627564"	"0.9713669447613601"	"0.9816983109803127"	"0.9806036313429817"	"0.995640998907673"	"0.9773684330770729"	"0.9589656419185132"	"0.9672720704284515"	"0.9617338848516925"	"0.9835248996544356"	"0.9785797451358705"	"0.9762871739765216"	"0.934315123203066"	"0.9500738349459199"	"0.9777903464112186"	"0.9681755852975562"	"0.9930556015018648"	"0.9913448914685978"	"0.9595668240405684"	"0.9626131434678987"
"1474"	"1336"	"0.9457272655437337"	"0.938206501837876"	"0.9385178990102643"	"0.9287933818921394"	"0.9061779064835876"	"0.9201331820883911"	"0.9040049415916147"	"0.9529788326915951"	"0.9559339272619357"	"0.9322103392560845"	"0.9236199969442388"	"0.9599458572261512"	"0.9418157640112956"	"0.930468955971321"	"0.9675130414818366"	"0.968244373599367"	"0.9511807733082426"	"0.9190547926318604"	"0.9318882101474907"	"0.9213335565950983"	"0.9183861972798125"	"0.971624763720632"	"0.954096027581352"	"0.9878431540259381"	"0.9577611869447438"
"1475"	"1337"	"1.0844111808165509"	"1.0514352640949667"	"1.036356658346021"	"1.0696932387384828"	"1.0602358320129783"	"1.0699078391805839"	"1.066554787059598"	"1.0988320125920972"	"1.0526879039598724"	"1.0398112986893322"	"1.084729618500803"	"1.1037162766021025"	"1.0660831482732611"	"1.0933348725211334"	"1.0923533038226052"	"1.0885681811126486"	"1.0668113226411826"	"1.0375512963792286"	"1.0686437272738627"	"1.042531668012341"	"1.0458384891832984"	"1.0598663153382957"	"1.0785091517729681"	"1.0740442253438671"	"1.0747082459585622"
"1476"	"1338"	"1.0101342907037016"	"1.0201576220271291"	"1.0074623709146566"	"1.0572957952856297"	"1.0236499080900787"	"1.0307463123626646"	"1.0393657269980703"	"0.9989193293709088"	"0.9717693045900689"	"0.9650833231927174"	"0.9912242847954547"	"0.991213851176591"	"1.0079494388246673"	"0.9914674916603002"	"0.9893219508846467"	"0.9830576868161596"	"0.998063856258564"	"1.0436076971134634"	"0.9889660552870002"	"0.9941834270790643"	"0.9950937120918222"	"0.9942154146756824"	"1.0205731315623798"	"1.0039411489555456"	"1.0130889373547816"
"1477"	"1339"	"1.0368581461664865"	"0.9893185970679277"	"0.9983713588665541"	"0.9866318334864825"	"0.9744290018283761"	"1.0250753581768874"	"0.9758379338416684"	"1.0299341967675257"	"1.0390977522652058"	"0.997081220824983"	"1.0354064301480241"	"1.0319986013244293"	"1.0125839208873346"	"1.0325544505384776"	"1.0318872075141512"	"1.0242233710446769"	"0.9897299897223226"	"1.0001194189216707"	"1.0312414618568608"	"0.9755712834452347"	"0.9419616457158304"	"1.00537205588993"	"1.002920426683456"	"1.0184861774776761"	"1.0278062597968358"
"1478"	"1340"	"0.9614954498887114"	"0.9890704071013791"	"0.993895879393893"	"0.9687323623220085"	"1.005061973747299"	"0.9903121323397248"	"1.0163703538579312"	"0.9425108523217604"	"0.9455217190880375"	"0.9785681826057118"	"0.9533410467260119"	"0.9691751126978774"	"0.9489927877444392"	"0.9658238862057721"	"0.9520585539512106"	"0.953868408345223"	"0.9478235554693485"	"0.9794084458919192"	"0.9634990979507252"	"0.9537771328217827"	"0.9711167282199631"	"0.9222562163379059"	"0.9242278759821044"	"0.9751471100386627"	"0.9639004320222676"
"1479"	"1341"	"0.9625473194747876"	"1.0573231714396674"	"1.0667396479841245"	"1.0187172576199306"	"1.0314207374079478"	"0.9747314121305479"	"1.0192988529708062"	"0.9833911246878181"	"0.9920281836479695"	"1.0439493596209277"	"0.980902223572681"	"0.96042705782927"	"0.9709905656000091"	"0.970759383878595"	"0.9559604418580971"	"0.9516681755399716"	"0.967042323763486"	"1.0390524274199782"	"0.9559235160030504"	"1.0277010784943406"	"1.0364808455661076"	"0.9505414303246427"	"0.9698777478544226"	"0.9563211773291932"	"0.9768761044867539"
"1480"	"1342"	"1.0124400456421458"	"1.007207339638655"	"1.0251043760746312"	"1.035128949722669"	"1.0421989155226827"	"1.0407040533913228"	"1.026198174569743"	"1.0002481800520235"	"0.9923267717950655"	"0.9779305192838685"	"1.0312186902609628"	"0.9845029473693715"	"0.9650415416331313"	"1.0058181388630163"	"0.994209761826349"	"0.991374340873449"	"1.0087171380337978"	"1.0486302639924776"	"0.996438515651082"	"1.0387756763332565"	"1.0530597662469676"	"1.0052800242999735"	"1.017834245079442"	"1.013953179842335"	"1.033778774668467"
"1481"	"1343"	"0.9921919463507081"	"1.0060244821463187"	"1.000542012230718"	"1.047649105445227"	"1.0512952311047852"	"1.021017855537563"	"1.0382873732473539"	"1.0110425374439636"	"1.0106398237516765"	"1.0592559183477885"	"0.9974774756457931"	"0.9988695771972979"	"1.0290875247003721"	"0.997689522117351"	"1.0034855380836984"	"1.0105243465364502"	"1.0126305224533725"	"1.0727819903739748"	"1.0027537788603678"	"1.0377921036381326"	"1.0601061388440924"	"1.0077241794787104"	"0.996489208951795"	"0.9877178459840023"	"0.9799534387918658"
"1482"	"1344"	"1.0081936159012825"	"1.0444209434111382"	"1.042062347433165"	"1.0047708435341505"	"1.0447280981091547"	"0.9967437623517239"	"1.0127387451924836"	"1.0345243294790674"	"1.0258159313918398"	"1.0448598644493934"	"1.0265060721868753"	"1.0105013551509754"	"1.0494982596745204"	"1.0041682026890018"	"1.008485907802165"	"1.0117993962151475"	"1.0197064402767173"	"1.0500219032256393"	"1.0440776734299444"	"1.022173730511277"	"1.0113725009801944"	"1.0275442598227194"	"1.0228445046964374"	"1.0207347864888585"	"1.0113254132252365"
"1483"	"1345"	"0.9831438968440627"	"1.021808325213388"	"1.025186903956344"	"0.9806677428246895"	"0.9971270561220666"	"0.9768598528056387"	"0.9476233817980249"	"0.9663668979551495"	"0.9889201335295112"	"0.9819110242775504"	"1.002116195668306"	"0.9958901416605166"	"1.0508732001259389"	"0.9940879574860519"	"0.9816697040645768"	"0.9754685740235098"	"0.9968529558733833"	"1.008639849300039"	"0.9949821447259931"	"1.0203889605234369"	"1.035858290899878"	"1.006038314216687"	"1.0086426740442447"	"0.9933895890819288"	"0.9746228111536606"
"1484"	"1346"	"0.9944627517227957"	"0.9915874967923831"	"0.986105587596869"	"0.9926652944510455"	"0.9852037837609786"	"0.955423912011308"	"0.9590296648757795"	"0.9903544989276537"	"0.9690196666328525"	"0.9461454536816467"	"0.9694519590158056"	"1.005284919494659"	"1.0120622840207507"	"0.9729830693823867"	"0.9925845362981854"	"1.0043380247619926"	"0.9777993625442766"	"0.9526160688939875"	"0.9802144388579627"	"0.9479429570021757"	"0.9571086535463705"	"0.9865602068014784"	"0.9716079197329502"	"0.9856449936437821"	"0.9896213192059548"
"1485"	"1347"	"0.9800140037791619"	"0.9763495259976164"	"0.9819894506301072"	"0.9990036132865006"	"0.9928476480533701"	"0.9759291676253123"	"1.0065887935306683"	"0.9802174145127742"	"1.0102092187568559"	"1.0154312329476038"	"0.9530835542189476"	"0.9746447181395728"	"0.9888382769341258"	"0.9943178367744201"	"0.9929264151380297"	"0.9962619211104857"	"0.9958273835751555"	"0.9814314006327471"	"0.9786953540777087"	"0.9646745521261715"	"0.9737503182799913"	"0.9926210525930556"	"0.9831124371374762"	"0.981623925657235"	"0.9876268968596271"
"1486"	"1348"	"1.0142263914676304"	"1.0343161116115582"	"1.0215349376792133"	"1.023953207492899"	"1.0169890946687299"	"1.0358640421204015"	"1.0349362888640115"	"1.0142141909976465"	"0.9781744681004292"	"1.0071185014491555"	"1.0108985050473511"	"1.012234998616158"	"0.9831763546700432"	"1.028813811519619"	"1.0159322805955142"	"1.0204098748342671"	"1.002595626798238"	"1.0278578575001067"	"1.01498562840178"	"1.0167280882680165"	"1.0023717185248897"	"1.0056310289819377"	"1.0168243663511467"	"0.9823761196744948"	"1.0085500612124052"
"1487"	"1349"	"0.9676141520416434"	"0.9486241923003789"	"0.9534112421922211"	"0.9665990439775903"	"0.939884873458526"	"0.9639943375528501"	"0.9744095007767104"	"0.943428253054488"	"0.9653985122286828"	"0.9571493109618737"	"0.9777186617280962"	"0.9592540962514138"	"0.9585736195090397"	"0.9561544988931967"	"0.9690768792886656"	"0.9632164509221238"	"0.9613626397505264"	"0.968721706657918"	"0.9621743505751362"	"0.985670017081838"	"0.9608549689057115"	"0.9534781927552473"	"0.9571423976673361"	"0.9704868936855208"	"0.9402913514140168"
"1488"	"1350"	"0.9781018814528364"	"0.9344545966884067"	"0.9359069093010204"	"0.9527446800232533"	"0.9608451472585081"	"0.9385330902799254"	"0.9727400073474449"	"0.9668231696322198"	"0.9625009316799391"	"0.9595486117374882"	"1.0009959971872286"	"0.9463811052218521"	"0.9219921390981008"	"0.9560515375104461"	"0.9614390312554311"	"0.9615200349724051"	"0.9589592500609964"	"0.9283954976330041"	"0.9604864978521156"	"0.9440509984746286"	"0.9410473293793622"	"0.9506986388109554"	"0.9606427761081843"	"0.9614957407663894"	"0.9552556466412667"
"1489"	"1351"	"1.0155989195179138"	"1.0329742085253188"	"1.0320230734344595"	"1.0235145412274542"	"1.002611116327323"	"1.0097617958067766"	"1.0048930224746886"	"0.9995555565315599"	"1.0246617754066158"	"1.007602020518116"	"1.0296905136459835"	"1.00599583572718"	"0.9821536401115666"	"1.004772281639223"	"1.0438384669553527"	"1.0410385688809687"	"1.0315728313809327"	"1.0293361067825453"	"1.0081264613689322"	"1.0641861781726216"	"1.043380791402556"	"1.027744664498"	"1.021524728494901"	"1.0226681967029891"	"0.9995305890349298"
"1490"	"1352"	"1.0340273423288688"	"1.0154513199609039"	"1.0116090172635883"	"1.0363625296413017"	"1.0211987462890457"	"1.0661725214489308"	"1.0042370146420838"	"1.055177077240383"	"1.0180669502960475"	"1.0521418957320545"	"1.0291180650820257"	"1.007534245953098"	"0.9969716687066361"	"1.0259975183562853"	"1.0219538834565323"	"1.0125514912878433"	"1.0223919590938795"	"1.0235706099890216"	"1.0504097167227573"	"1.031949971071954"	"1.0107533741151404"	"1.033958731299828"	"1.033818933595587"	"1.0376920007359371"	"1.0368563399676836"
"1491"	"1353"	"0.9616213751745276"	"0.9385487480845961"	"0.9390639148066873"	"0.9163202652162266"	"0.9587271315454674"	"1.0118972991969695"	"0.9438837151960223"	"1.0026116146778403"	"0.9836732231278364"	"0.9918299807984696"	"0.9764583195893867"	"0.9871054100100022"	"0.9789133536881072"	"0.9779910087668952"	"0.9983681820724691"	"0.9901546312880518"	"0.9916908156630606"	"0.9439821456128606"	"0.979339871204371"	"0.9523210897490678"	"0.9572308168989176"	"0.9718478707271716"	"0.9800863790168507"	"0.9717202650334658"	"0.9847996607385018"
"1492"	"1354"	"1.0185951476657629"	"0.9429549888972671"	"0.9544110442755933"	"0.9223823047608251"	"0.9362523302605018"	"0.9590847657028096"	"0.9500061491166676"	"0.9622151634210738"	"0.9705234822202671"	"0.9250491575876217"	"0.9524404142741659"	"0.9664877329147704"	"0.9783640028732205"	"0.9463499724023382"	"0.9642422603949451"	"0.9551556920760913"	"0.9700319222350571"	"0.9185220437165135"	"0.9723500146364287"	"0.9324676200327487"	"0.9570602661473934"	"0.9548634488821706"	"0.9729922661418566"	"0.9685636379599838"	"0.9697858194069178"
"1493"	"1355"	"0.9930063749974413"	"0.9556026495192781"	"0.9461642667522524"	"0.9616738642472539"	"0.9964814952976975"	"0.9836803131633136"	"0.9776773412537053"	"0.9946757482162601"	"0.9778884272820093"	"0.9657719051353397"	"0.9879943421937283"	"1.007797323063794"	"1.0248352589817138"	"1.009183215478383"	"1.0045656384570916"	"0.9941654096311293"	"1.0070581794434865"	"0.9773357977394976"	"0.9886315653473989"	"0.9862117135728272"	"1.0098774327405418"	"1.0285714712765346"	"1.033333695685176"	"0.99648969162104"	"1.0094908531180387"
"1494"	"1356"	"1.0300669657194066"	"0.9813410993541621"	"0.9930317592264368"	"1.0219930643293154"	"0.9954227011061836"	"1.0114126061185975"	"1.0061580338036242"	"1.0220130818974544"	"1.0032245563566593"	"0.9752103027069602"	"1.009932985721993"	"1.0217304090608041"	"1.0337000285292828"	"1.0180236839570656"	"1.021402670684801"	"1.011013268609461"	"1.0079916494665409"	"0.9726175262006402"	"1.0130162095194735"	"0.971950168119555"	"0.9827392741082496"	"1.0284766606939582"	"1.0232723833900133"	"1.0178860441225115"	"1.0310020965485318"
"1495"	"1357"	"1.012124391215936"	"0.9925561580115609"	"1.016939582961342"	"1.0056849583803253"	"0.9801739025482041"	"0.9932954900329268"	"0.9816490751340025"	"1.0103668827015855"	"1.0186366273426215"	"0.9992363377858118"	"0.9868649670444098"	"1.007135359968723"	"1.048727036462206"	"1.0154987733730636"	"1.007582468951625"	"1.010910809744329"	"1.024681623849775"	"1.004858139719235"	"1.0087797789076354"	"1.020113401038715"	"1.0034977704419252"	"1.0068288313960483"	"1.0149444300632806"	"1.000298970539103"	"1.0042687314666607"
"1496"	"1358"	"1.0302308613421325"	"1.0410980832106391"	"1.0601122991533534"	"1.0066292602812947"	"1.027465857504739"	"1.076122596188845"	"1.030870617489533"	"1.020926981849004"	"1.0360964261519623"	"1.0158915283738292"	"1.0446811811031307"	"1.0135209009015114"	"1.010583656471712"	"1.0210897080880752"	"1.0068052933776641"	"1.006569965464462"	"1.0079927975972929"	"1.0168993799797899"	"1.0248278301636269"	"1.0097655868805147"	"0.9996004207773995"	"1.0100770158815726"	"1.0200973269841123"	"1.016551485568426"	"1.0248465125022586"
"1497"	"1359"	"1.0214272755439877"	"1.009937312661659"	"1.0116271032790833"	"1.0006974911824236"	"1.0058020602521238"	"1.0157646425426439"	"0.9957148383028449"	"0.9883450200183926"	"1.0038290181149703"	"0.9792034590911867"	"0.9915174660929217"	"1.0335448819165611"	"1.0414035560909036"	"0.9963844767861693"	"1.0003334988843773"	"1.0070189048688927"	"0.9999327866795753"	"0.994328827111259"	"0.9929217654229889"	"0.9938733051801025"	"0.9792658115640809"	"0.996722394295"	"1.0018764411971022"	"1.003104897039064"	"0.9929427169330531"
